itemId,title,phase,recommendedUploadAction,target,reason,estimatedBytes,format,blocker
approved-publication:source-doc-04349-b0316-2002-private-households-with-persons-aged-18-years-and-under,B0316 - 2002 Private Households with Persons Aged 18 Years and Under,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04350-b0317-2002-private-households,B0317 - 2002 Private Households,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04351-b0318-2002-persons-in-private-households,B0318 - 2002 Persons in Private Households,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04352-b0319-2002-average-number-of-persons-per-private-household-in-permanent-housing-,B0319 - 2002 Average Number of Persons per Private Household in Permanent Housing Units since 1946,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04353-b0320-2002-average-number-of-persons-per-private-household-in-permanent-housing-,B0320 - 2002 Average Number of Persons per Private Household in Permanent Housing Units,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04354-b0321-2002-private-households-in-permanent-housing-units,B0321 - 2002 Private Households in Permanent Housing Units,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04355-b0322-2002-private-households-in-permanent-housing-units,B0322 - 2002 Private Households in Permanent Housing Units,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04356-b0323-2002-private-households-in-permanent-housing-units,B0323 - 2002 Private Households in Permanent Housing Units,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04357-b0324-2002-private-households-in-permanent-housing-units-by-male-reference-perso,B0324 - 2002 Private Households in Permanent Housing Units by Male Reference Person,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04358-b0325-2002-private-households-in-permanent-housing-units,B0325 - 2002 Private Households in Permanent Housing Units,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
