rowNumber,title,provider,category,formats,decisionBucket,finalBucket,rightsStatus,licenseTitle,currentProviderUrl,bestMatchScore,roiGroup,targetIds,recommendedDecision,caveat
302,Accessible Parking Spaces FCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,Creative Commons Attribution 4.0,https://data.gov.ie/dataset/accessible-parking-spaces-fcc,0.40,5. Local authority planning/property/open-data layers,database-map:dcc-accessible-parking-spaces; browse-source:map-source:dcc-accessible-parking-spaces; browse-map:dcc-accessible-parking-spaces,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
303,Accessible Parking Spaces SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/accessible-parking-spaces-sdcc3,0.42,5. Local authority planning/property/open-data layers,database-map:sdcc-bicycle-parking-stands; database-map:dcc-accessible-parking-spaces; browse-source:map-source:sdcc-bicycle-parking-stands,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
304,All Weather Pitches SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,probable-variant-or-source-enrichment,hold-local-authority-topic-not-direct-enrichment,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/all-weather-pitches-sdcc1,0.45,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1; browse-map:sdcc-monthly-river-quality-data-sdcc1,"Hold out of already-on-site direct enrichment; review later as local-authority source records, council-topic families, or map candidates.",These matches are often same-council/topic-neighbourhood evidence rather than the same source record.
305,Angling Stands - Roscommon,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,Creative Commons Attribution 4.0,https://data.gov.ie/dataset/angling-stands-roscommon4,0.36,5. Local authority planning/property/open-data layers,database-map:counties-ireland; browse-source:map-source:counties-ireland; browse-map:counties-ireland,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
306,Appendix 1 - Annual Budget 2018 SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/appendix-1-annual-budget-2018-sdcc1,0.38,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1; browse-map:sdcc-monthly-river-quality-data-sdcc1,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
307,Appendix 1 - Annual Budget 2019 SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/appendix-1-annual-budget-2019-sdcc1,0.38,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1; browse-map:sdcc-monthly-river-quality-data-sdcc1,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
308,Appendix 2 - Annual Budget 2016 SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/appendix-2-annual-budget-2016-sdcc1,0.38,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1; browse-map:sdcc-monthly-river-quality-data-sdcc1,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
309,Appendix 2 - Annual Budget 2017 SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/appendix-2-annual-budget-2017-sdcc1,0.38,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1; browse-map:sdcc-monthly-river-quality-data-sdcc1,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
310,Appendix 2 - Annual Budget 2018 SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/appendix-2-annual-budget-2018-sdcc1,0.38,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1; browse-map:sdcc-monthly-river-quality-data-sdcc1,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
311,Architectural Conservation Areas South Dublin County Development Plan 2022 to 2028 SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/architectural-conservation-areas-south-dublin-county-development-plan-2022-to-2028-sdcc1,0.38,5. Local authority planning/property/open-data layers,database-map:dcc-development-plan-dcc-2022-2028; browse-source:map-source:dcc-development-plan-dcc-2022-2028; browse-map:dcc-development-plan-dcc-2022-2028,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
312,Arts Facilities - Roscommon,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,Creative Commons Attribution 4.0,https://data.gov.ie/dataset/arts-facilities-roscommon6,0.36,5. Local authority planning/property/open-data layers,database-map:counties-ireland; browse-source:map-source:counties-ireland; browse-map:counties-ireland,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
314,Athletic Tracks SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,probable-variant-or-source-enrichment,hold-local-authority-topic-not-direct-enrichment,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/athletic-tracks-sdcc1,0.45,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1; browse-map:sdcc-monthly-river-quality-data-sdcc1,"Hold out of already-on-site direct enrichment; review later as local-authority source records, council-topic families, or map candidates.",These matches are often same-council/topic-neighbourhood evidence rather than the same source record.
315,Athletics track DLR,data.gov.ie,spatial,CSV|DB_TABLE|GEOJSON|WMS|ZIP,probable-variant-or-source-enrichment,hold-local-authority-topic-not-direct-enrichment,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/athletics-track-dlr,0.50,5. Local authority planning/property/open-data layers,database-map:dlr-wifi4eu-access-points; database-map:dlr-trim-trails; database-map:dlr-tree-preservation-orders,"Hold out of already-on-site direct enrichment; review later as local-authority source records, council-topic families, or map candidates.",These matches are often same-council/topic-neighbourhood evidence rather than the same source record.
316,Bicycle Counts DLR,data.gov.ie,spatial,CSV|GEOJSON,probable-variant-or-source-enrichment,hold-local-authority-topic-not-direct-enrichment,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/bicycle-traffic-counts-dlr,0.60,5. Local authority planning/property/open-data layers,database-map:dlr-bicycle-parking-stands; database-map:dlr-bicycle-maintenance-stands; database-map:dlr-bicycle-counter-locations,"Hold out of already-on-site direct enrichment; review later as local-authority source records, council-topic families, or map candidates.",These matches are often same-council/topic-neighbourhood evidence rather than the same source record.
318,Bicycle Maintenance Stands SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,probable-variant-or-source-enrichment,hold-local-authority-topic-not-direct-enrichment,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/bicycle-maintenance-stands-sdcc1,0.50,5. Local authority planning/property/open-data layers,database-map:sdcc-bicycle-parking-stands; browse-source:map-source:sdcc-bicycle-parking-stands; browse-map:sdcc-bicycle-parking-stands,"Hold out of already-on-site direct enrichment; review later as local-authority source records, council-topic families, or map candidates.",These matches are often same-council/topic-neighbourhood evidence rather than the same source record.
323,Boules FCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,Creative Commons Attribution 4.0,https://data.gov.ie/dataset/boules-fcc,0.38,5. Local authority planning/property/open-data layers,database-map:counties-ireland; browse-source:map-source:counties-ireland; browse-map:counties-ireland,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
324,Bowling Green SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,probable-variant-or-source-enrichment,hold-local-authority-topic-not-direct-enrichment,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/bowling-green-sdcc1,0.45,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1; browse-map:sdcc-monthly-river-quality-data-sdcc1,"Hold out of already-on-site direct enrichment; review later as local-authority source records, council-topic families, or map candidates.",These matches are often same-council/topic-neighbourhood evidence rather than the same source record.
326,Bring Banks DLR,data.gov.ie,spatial,CSV|GEOJSON|SHP,probable-variant-or-source-enrichment,hold-local-authority-topic-not-direct-enrichment,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/bring-banks-dlr,0.56,5. Local authority planning/property/open-data layers,database-map:dlr-wifi4eu-access-points; database-map:dlr-trim-trails; database-map:dlr-tree-preservation-orders,"Hold out of already-on-site direct enrichment; review later as local-authority source records, council-topic families, or map candidates.",These matches are often same-council/topic-neighbourhood evidence rather than the same source record.
